src_path,dst_path,prompt,expected_direction,second_object,view_type
/home/zzou/WhatsUp_dataset/controlled_images/tape_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,tape,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/tape_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,tape,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,water-bottle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,water-bottle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,water-bottle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,water-bottle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,water-bottle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/water-bottle_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/water-bottle_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,water-bottle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,wineglass,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,wineglass,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,wineglass,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,wineglass,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,wineglass,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/wineglass_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/wineglass_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,wineglass,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/yarn_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,yarn,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/yarn_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,yarn,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/yarn_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,yarn,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/yarn_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,yarn,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/yarn_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,yarn,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/yarn_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/yarn_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,yarn,FACE-RIGHT
